SampleDateTime;DeviceID;BatteryVoltage;ChargingFlag;PLMN;SignalStrength;AttachTries;ConnectTries;AttachFailures;ConnectFailures;GeneralFailures;LastFailureCode;Temperature
2023-05-26 19:00:40.4448880;cg1;4598;1;1;28;6;0;0;0;0;3;15.06
2023-05-26 19:15:56.2152480;cg1;3118;2;1;24;6;0;0;0;0;0;14.19
2023-05-26 19:31:16.2092440;cg1;4568;1;1;24;7;0;0;0;0;3;13.75
2023-05-26 19:46:37.2625080;cg1;4550;1;1;18;12;0;0;0;0;3;13.31
2023-05-26 20:01:55.6775880;cg1;4584;1;1;19;8;0;0;0;0;3;12.88
2023-05-26 20:17:13.3354460;cg1;4620;1;1;18;7;0;0;0;0;3;12.5
2023-05-26 20:32:30.0127110;cg1;4602;1;1;24;5;0;0;0;0;3;12.12
2023-05-26 20:47:50.7688570;cg1;4602;1;1;22;11;0;0;0;0;3;11.88
2023-05-26 21:03:09.1869280;cg1;4642;1;1;24;7;0;0;0;0;3;12.06
2023-05-26 21:18:26.7765420;cg1;4642;1;1;24;5;0;0;0;0;3;12.56
2023-05-26 21:33:49.0370760;cg1;4636;1;8;23;13;1;0;0;0;3;12.56
2023-05-26 21:49:11.9036050;cg1;4626;1;1;25;15;0;0;0;0;3;12.0
2023-05-26 22:04:28.3766520;cg1;4628;1;1;25;6;0;0;0;0;3;11.25
2023-05-26 22:19:46.1817760;cg1;4606;1;1;19;9;0;0;0;0;3;10.44
2023-05-26 22:35:04.2264290;cg1;4568;1;1;18;9;0;0;0;0;3;9.69
2023-05-26 23:05:38.7078540;cg1;4548;1;1;23;6;0;0;0;0;3;8.31
2023-05-26 23:36:13.9814580;cg1;4550;1;1;25;6;0;0;0;0;3;7.44
2023-05-26 23:51:31.1167720;cg1;4550;1;1;25;5;0;0;0;0;3;7.06
2023-05-27 00:22:06.7857010;cg1;4612;1;1;24;8;0;0;0;0;3;6.38
2023-05-27 00:37:23.1879400;cg1;4192;0;1;24;8;0;0;0;0;0;5.81
2023-05-27 00:52:39.6853830;cg1;4188;0;1;24;6;0;0;0;0;0;5.25
2023-05-27 01:07:57.2692790;cg1;4180;0;1;24;6;0;0;0;0;3;4.81
2023-05-27 01:23:16.4676950;cg1;4174;0;1;24;6;0;0;0;0;3;4.38
2023-05-27 01:38:36.5574570;cg1;4170;0;1;16;10;0;0;0;0;3;4.0
2023-05-27 01:53:55.3505500;cg1;4170;0;1;24;8;1;0;0;0;3;3.69
2023-05-27 02:09:14.2379580;cg1;4168;0;1;25;7;0;0;0;0;3;3.44
2023-05-27 02:39:53.8361820;cg1;4154;0;1;24;8;1;0;0;0;3;2.94
2023-05-27 02:55:24.1399410;cg1;4154;0;1;19;30;1;0;0;0;3;2.75
2023-05-27 03:10:42.6417900;cg1;4152;0;1;24;6;0;0;0;0;3;2.56
2023-05-27 03:26:02.3360850;cg1;4152;0;1;24;8;0;0;0;0;3;2.25
2023-05-27 03:41:22.1667180;cg1;4150;0;1;19;9;0;0;0;0;3;2.0
2023-05-27 03:56:40.1616930;cg1;4152;0;1;24;7;0;0;0;0;3;1.88
2023-05-27 04:11:57.6844420;cg1;4152;0;1;24;6;0;0;0;0;3;1.81
2023-05-27 04:27:15.8469930;cg1;4138;0;1;25;7;0;0;0;0;3;1.88
2023-05-27 04:57:52.4891750;cg1;4150;0;1;24;6;0;0;0;0;3;2.38
2023-05-27 05:13:10.7286140;cg1;4124;0;1;24;7;0;0;0;0;3;2.62
2023-05-27 05:43:48.0935040;cg1;4144;0;1;24;6;0;0;0;0;3;3.19
2023-05-27 05:59:05.3730900;cg1;4136;0;1;24;6;0;0;0;0;3;3.56
2023-05-27 06:14:28.8246320;cg1;4138;0;8;20;16;0;0;0;0;3;4.0
2023-05-27 06:29:50.5888200;cg1;4130;0;8;20;13;1;0;0;0;3;4.5
2023-05-27 06:45:13.1381800;cg1;4128;0;1;24;14;0;0;0;0;3;5.0
2023-05-27 07:00:31.8563980;cg1;4128;0;1;24;7;0;0;0;0;3;5.44
2023-05-27 07:31:15.1559600;cg1;4128;0;8;19;17;0;0;0;0;3;6.25
2023-05-27 07:46:34.8302680;cg1;4128;0;8;18;9;0;0;0;0;3;7.0
2023-05-27 08:01:58.0986550;cg1;4124;0;1;25;13;0;0;0;0;3;8.69
2023-05-27 08:17:19.4960680;cg1;4128;0;1;18;10;0;0;0;0;3;10.81
2023-05-27 08:32:38.1846700;cg1;4114;0;1;24;6;0;0;0;0;3;12.44
2023-05-27 08:48:01.6252950;cg1;4114;0;1;24;5;0;0;0;0;3;13.69
2023-05-27 09:18:51.6250530;cg1;4108;0;1;25;6;0;0;0;0;3;16.31
2023-05-27 09:34:19.0870930;cg1;4112;0;1;18;11;0;0;0;0;3;17.06
2023-05-27 09:49:43.1715880;cg1;4102;0;1;26;6;1;0;0;0;3;17.38
2023-05-27 10:05:16.8409890;cg1;4108;0;1;18;27;0;0;0;0;3;17.38
2023-05-27 10:20:41.2351220;cg1;4104;0;1;26;6;0;0;0;0;3;17.75
2023-05-27 10:36:06.3518580;cg1;4102;0;1;26;7;1;0;0;0;3;18.25
2023-05-27 10:51:29.7906190;cg1;4102;0;1;24;5;0;0;0;0;3;19.44
2023-05-27 11:06:58.3643690;cg1;4102;0;8;20;15;1;0;0;0;3;19.94
2023-05-27 11:22:26.3688850;cg1;4100;0;8;21;15;0;0;0;0;3;20.38
2023-05-27 11:37:54.4528680;cg1;4096;0;1;24;15;1;0;0;0;3;20.62
2023-05-27 11:53:19.7163870;cg1;4094;0;1;25;7;1;0;0;0;3;21.25
2023-05-27 12:08:53.8815860;cg1;4088;0;1;19;26;1;0;0;0;3;21.94
2023-05-27 12:39:42.7647350;cg1;4080;0;1;24;8;0;0;0;0;3;22.56
2023-05-27 12:55:06.4411650;cg1;4070;0;1;24;6;0;0;0;0;3;22.81
2023-05-27 13:10:31.4847290;cg1;4074;0;1;25;8;0;0;0;0;3;23.38
2023-05-27 13:25:54.6827670;cg1;4060;0;1;25;5;0;0;0;0;3;23.75
2023-05-27 13:41:18.7666650;cg1;4068;0;1;25;6;0;0;0;0;3;24.06
2023-05-27 13:56:43.0895620;cg1;4056;0;1;27;5;1;0;0;0;3;23.81
2023-05-27 14:12:06.2092570;cg1;4052;0;1;25;7;0;0;0;0;3;23.94
2023-05-27 14:27:29.9717150;cg1;4052;0;1;24;5;0;0;0;0;3;24.31
2023-05-27 14:42:53.6522630;cg1;4046;0;1;24;6;0;0;0;0;3;24.12
2023-05-27 14:58:25.3388590;cg1;4046;0;8;22;23;0;0;0;0;3;23.25
2023-05-27 15:13:53.1909700;cg1;4038;0;8;21;12;0;0;0;0;3;22.69
2023-05-27 15:29:20.2950130;cg1;4036;0;1;25;14;0;0;0;0;3;22.38
2023-05-27 15:44:43.5759450;cg1;4038;0;1;25;6;0;0;0;0;3;22.0
2023-05-27 16:00:08.4572760;cg1;4034;0;1;24;7;1;0;0;0;3;21.56
2023-05-27 16:15:35.6756950;cg1;4028;0;8;22;15;0;0;0;0;3;20.88
2023-05-27 16:31:03.4262230;cg1;4020;0;1;24;15;1;0;0;0;3;19.75
2023-05-27 16:46:27.2670790;cg1;4014;0;1;25;7;1;0;0;0;3;18.75
2023-05-27 17:02:02.0819120;cg1;4014;0;8;22;30;0;0;0;0;3;18.12
2023-05-27 17:17:26.3050810;cg1;4008;0;8;21;9;0;0;0;0;3;17.38
2023-05-27 17:32:48.1446980;cg1;4010;0;8;22;5;0;0;0;0;3;16.94
2023-05-27 17:48:11.9198050;cg1;4020;0;8;22;9;0;0;0;0;3;16.62
2023-05-27 18:03:40.3126550;cg1;4010;0;1;24;14;0;0;0;0;3;16.25
2023-05-27 18:19:03.1348750;cg1;4004;0;1;24;7;0;0;0;0;3;15.69
2023-05-27 18:49:48.0887130;cg1;3992;0;1;24;5;0;0;0;0;3;14.94
2023-05-27 19:05:11.7588450;cg1;4004;0;1;23;7;0;0;0;0;3;14.5
2023-05-27 19:20:34.6376940;cg1;4004;0;1;24;6;0;0;0;0;3;14.12
2023-05-27 19:35:57.9309790;cg1;4000;0;1;23;6;0;0;0;0;3;13.88
2023-05-27 19:51:43.6105360;cg1;4000;0;1;24;49;0;0;0;0;3;13.62
2023-05-27 20:07:10.4037540;cg1;3994;0;1;24;11;0;0;0;0;3;13.56
2023-05-27 20:38:08.3250780;cg1;3984;0;1;24;5;0;0;0;1;3;13.62
2023-05-27 20:53:32.0920230;cg1;3988;0;1;23;9;0;0;0;0;3;13.31
2023-05-27 21:08:57.6316740;cg1;3986;0;1;24;7;0;0;0;0;3;12.69
2023-05-27 21:24:21.0427870;cg1;3982;0;1;25;7;0;0;0;0;3;12.12
2023-05-27 21:39:48.6556650;cg1;3988;0;8;22;15;0;0;0;0;3;11.62
2023-05-27 21:55:11.5309960;cg1;3982;0;8;22;6;0;0;0;0;3;11.25
2023-05-27 22:10:35.2024810;cg1;3982;0;8;22;8;0;0;0;0;3;10.88
2023-05-27 22:26:03.5315890;cg1;3978;0;1;24;15;0;0;0;0;3;10.5
2023-05-27 22:41:27.7724180;cg1;3964;0;1;23;7;1;0;0;0;3;10.25
2023-05-27 22:56:54.8617700;cg1;3974;0;8;22;14;0;0;0;0;3;10.0
2023-05-27 23:12:22.5718890;cg1;3974;0;1;24;16;0;0;0;0;3;9.75
2023-05-27 23:27:53.1393840;cg1;3974;0;8;22;15;0;0;0;0;3;9.5
2023-05-27 23:43:21.2223460;cg1;3960;0;1;23;15;0;0;0;0;3;9.31
2023-05-27 23:58:48.9024500;cg1;3958;0;8;22;15;1;0;0;0;3;9.19
2023-05-28 00:14:12.4629850;cg1;3958;0;8;21;6;1;0;0;0;3;9.06
2023-05-28 00:29:35.9474720;cg1;3954;0;8;22;8;0;0;0;0;3;8.94
2023-05-28 00:44:59.6185980;cg1;3954;0;8;21;7;0;0;0;0;3;8.81
2023-05-28 01:00:23.3786600;cg1;3954;0;8;22;7;0;0;0;0;3;8.69
2023-05-28 01:15:49.9372190;cg1;3954;0;1;23;14;0;0;0;0;3;8.56
2023-05-28 01:31:13.3000570;cg1;3954;0;1;24;5;0;0;0;0;3;8.5
2023-05-28 01:46:37.5652880;cg1;3942;0;1;24;6;0;0;0;0;3;8.44
2023-05-28 02:02:02.6698450;cg1;3944;0;1;18;10;0;0;0;0;3;8.38
2023-05-28 02:17:25.7883720;cg1;3944;0;1;23;6;0;0;0;0;3;8.38
2023-05-28 02:32:50.9175800;cg1;3946;0;1;24;8;0;0;0;0;3;8.38
2023-05-28 02:48:14.1063890;cg1;3940;0;1;23;5;0;0;0;0;3;8.31
2023-05-28 03:03:36.9091480;cg1;3934;0;1;24;4;0;0;0;0;3;8.19
2023-05-28 03:19:05.2505500;cg1;3938;0;8;21;16;0;0;0;0;3;8.06
2023-05-28 03:34:34.9898640;cg1;3936;0;1;24;17;0;0;0;0;3;8.0
2023-05-28 03:49:57.7899380;cg1;3932;0;1;24;5;0;0;0;0;3;7.81
2023-05-28 04:20:44.4324120;cg1;3928;0;1;25;6;0;0;0;0;3;7.69
2023-05-28 04:36:12.7545200;cg1;3924;0;8;20;16;0;0;0;0;3;7.62
2023-05-28 04:51:40.7574560;cg1;3924;0;1;27;13;0;0;0;0;3;7.69
2023-05-28 05:07:04.8377670;cg1;3922;0;1;26;6;0;0;0;0;3;7.69
2023-05-28 05:22:33.8010890;cg1;3914;0;8;21;17;1;0;0;0;3;7.69
2023-05-28 05:38:04.6767270;cg1;3918;0;1;28;21;0;0;0;0;3;7.81
2023-05-28 05:53:29.4802130;cg1;3910;0;1;15;10;0;0;0;0;3;7.81
2023-05-28 06:08:59.8091310;cg1;3910;0;8;20;18;0;0;0;0;3;7.88
2023-05-28 06:24:23.6531180;cg1;3910;0;8;20;7;0;0;0;0;3;8.0
2023-05-28 06:39:49.5768410;cg1;3904;0;8;21;8;1;0;0;0;3;8.12
2023-05-28 06:55:17.0971850;cg1;3906;0;8;21;14;0;0;0;0;3;8.25
2023-05-28 07:10:41.6656870;cg1;3906;0;8;22;7;0;0;0;0;3;8.44
2023-05-28 07:26:05.7412440;cg1;3904;0;8;21;8;0;0;0;0;3;8.69
2023-05-28 07:41:29.8948000;cg1;3904;0;8;19;7;0;0;0;0;3;9.12
2023-05-28 07:56:58.6895210;cg1;3904;0;1;27;14;0;0;0;0;3;10.38
2023-05-28 08:27:58.8554270;cg1;3902;0;8;21;19;0;0;0;0;3;15.12
2023-05-28 08:43:23.8972020;cg1;3898;0;8;22;8;0;0;0;0;3;16.25
2023-05-28 08:58:49.4319380;cg1;3898;0;8;21;7;1;0;0;0;3;16.44
2023-05-28 09:14:14.0023480;cg1;3894;0;8;19;7;1;0;0;0;3;16.31
2023-05-28 09:29:37.1822950;cg1;3894;0;8;20;7;1;0;0;0;3;16.31
2023-05-28 09:45:03.7337140;cg1;3894;0;1;23;13;0;0;0;0;3;16.56
2023-05-28 10:00:28.7806380;cg1;3894;0;1;19;8;0;0;0;0;3;17.81
2023-05-28 10:15:55.8201330;cg1;3890;0;1;17;10;0;0;0;0;3;19.62
2023-05-28 10:31:20.9476500;cg1;3888;0;1;24;7;0;0;0;0;3;20.81
2023-05-28 10:46:48.1474000;cg1;3888;0;1;24;8;1;0;0;0;3;22.19
2023-05-28 11:02:12.8011060;cg1;3890;0;1;23;7;0;0;0;0;3;22.81
2023-05-28 11:17:37.3496060;cg1;3882;0;1;19;9;0;0;0;0;3;22.75
2023-05-28 11:33:02.8725750;cg1;3880;0;1;25;6;0;0;0;0;3;23.56
2023-05-28 11:48:21.0337630;cg1;3896;0;1;23;7;0;0;0;0;3;24.38
2023-05-28 12:03:42.6705020;cg1;3882;0;1;18;11;1;0;0;0;3;25.06
2023-05-28 12:19:04.4777300;cg1;3886;0;1;16;11;0;0;0;0;3;24.31
2023-05-28 12:34:23.2794700;cg1;3882;0;1;19;11;0;0;0;0;3;23.0
2023-05-28 12:49:39.1092990;cg1;3880;0;1;25;6;0;0;0;0;0;21.56
2023-05-28 13:04:56.0715330;cg1;3880;0;1;26;7;1;0;0;0;0;20.31
2023-05-28 13:35:35.0374720;cg1;3882;0;1;25;6;0;0;0;0;0;19.56
2023-05-28 14:06:23.5258500;cg1;3874;0;1;20;11;1;0;0;0;0;19.5
2023-05-28 14:21:40.7160500;cg1;3876;0;1;24;5;0;0;0;0;0;19.12
2023-05-28 14:36:59.1234010;cg1;3882;0;1;24;9;0;0;0;0;0;18.38
2023-05-28 14:52:17.1230920;cg1;3880;0;1;24;7;0;0;0;0;0;17.69
2023-05-28 15:07:34.7294870;cg1;3870;0;1;24;7;0;0;0;0;0;17.56
2023-05-28 15:22:54.7276120;cg1;3868;0;1;24;6;1;0;0;0;0;17.56
2023-05-28 15:38:18.1815700;cg1;3870;0;8;22;15;1;0;0;0;0;17.75
2023-05-28 15:53:37.0643500;cg1;3876;0;8;22;9;0;0;0;0;0;17.94
2023-05-28 16:08:56.5318690;cg1;3870;0;8;22;10;0;0;0;0;0;18.0
2023-05-28 16:24:19.6132730;cg1;3870;0;1;24;15;0;0;0;0;0;18.31
2023-05-28 16:39:43.3727520;cg1;3870;0;1;18;15;1;0;0;0;0;18.94
2023-05-28 16:55:01.6907490;cg1;3862;0;1;24;6;0;0;0;0;0;19.81
2023-05-28 17:10:23.1002940;cg1;3864;0;1;17;12;0;0;0;0;0;19.75
2023-05-28 17:25:40.3341280;cg1;3864;0;1;26;4;0;0;0;0;0;18.94
2023-05-28 17:41:04.4960410;cg1;3864;0;1;26;13;0;0;0;0;0;19.44
2023-05-28 17:56:24.6543890;cg1;3856;0;1;25;8;0;0;0;0;0;19.94
2023-05-28 18:12:00.4262700;cg1;3846;0;8;22;39;0;0;0;0;0;19.75
2023-05-28 18:27:23.1354380;cg1;3858;0;1;24;16;1;0;0;0;0;18.69
2023-05-28 18:42:39.3756070;cg1;3854;0;1;24;6;1;0;0;0;0;17.88
2023-05-28 18:57:57.4695390;cg1;3864;0;1;23;7;0;0;0;0;0;17.81
2023-05-28 19:13:28.5843180;cg1;3852;0;1;24;30;0;0;0;0;0;18.31
2023-05-28 19:28:59.6244240;cg1;3854;0;1;24;28;0;0;0;0;0;18.75
2023-05-28 19:44:17.8686860;cg1;3854;0;1;24;8;0;0;0;0;0;18.56
2023-05-28 19:59:35.5494510;cg1;3858;0;1;24;4;0;0;0;0;0;19.0
2023-05-28 20:14:56.7468040;cg1;3856;0;1;16;10;0;0;0;0;0;19.12
2023-05-28 20:30:15.8693600;cg1;3854;0;1;23;8;0;0;0;0;0;18.31
2023-05-28 20:45:32.5863140;cg1;3854;0;1;23;6;0;0;0;0;0;17.5
2023-05-28 21:00:48.5845330;cg1;3854;0;1;23;5;0;0;0;0;0;16.88
2023-05-28 21:31:24.1156230;cg1;3856;0;1;19;10;0;0;0;0;0;15.44
2023-05-28 21:46:54.2701440;cg1;3854;0;1;25;32;0;0;0;0;0;14.25
2023-05-28 22:02:10.9942040;cg1;3854;0;1;23;5;1;0;0;0;0;13.12
2023-05-28 22:17:33.3338660;cg1;3852;0;8;21;15;0;0;0;0;0;12.19
2023-05-28 22:32:55.5577710;cg1;3848;0;1;24;15;0;0;0;0;0;11.31
2023-05-28 22:48:11.7955520;cg1;3846;0;1;24;5;1;0;0;0;0;10.62
2023-05-28 23:03:29.3161750;cg1;3850;0;1;23;7;1;0;0;0;0;10.0
2023-05-28 23:18:50.0398060;cg1;3850;0;1;17;13;1;0;0;0;0;9.44
2023-05-28 23:34:07.2355380;cg1;3850;0;1;24;6;0;0;0;0;0;9.0
2023-05-28 23:49:23.7144540;cg1;3842;0;1;23;5;0;0;0;0;0;8.56
2023-05-29 00:19:59.6372210;cg1;3846;0;1;24;6;0;0;0;0;0;7.88
2023-05-29 00:50:42.6102210;cg1;3842;0;1;17;13;0;0;0;0;0;7.31
2023-05-29 01:06:01.8081470;cg1;3844;0;1;16;9;0;0;0;0;0;7.06
2023-05-29 01:21:18.5238200;cg1;3846;0;1;23;6;0;0;0;0;0;6.81
2023-05-29 01:36:37.4854090;cg1;3834;0;1;25;6;1;0;0;0;0;6.75
2023-05-29 01:51:56.1294870;cg1;3834;0;1;23;6;0;0;0;0;0;6.62
2023-05-29 02:07:13.6491080;cg1;3842;0;1;23;5;0;0;0;0;0;6.5
2023-05-29 02:22:31.3502930;cg1;3836;0;1;24;6;0;0;0;0;0;6.38
2023-05-29 02:37:50.2920040;cg1;3840;0;1;17;9;0;0;0;0;0;6.31
2023-05-29 02:53:11.0154470;cg1;3840;0;1;17;10;1;0;0;0;0;6.19
2023-05-29 03:08:29.4095800;cg1;3834;0;1;23;7;1;0;0;0;0;6.0
2023-05-29 03:24:09.7359720;cg1;3836;0;1;16;51;0;0;0;0;0;5.88
2023-05-29 03:39:33.5876880;cg1;3836;0;8;19;16;1;0;0;0;0;5.81
2023-05-29 03:54:55.5735810;cg1;3826;0;1;23;13;0;0;0;0;0;5.81
2023-05-29 04:10:12.7033110;cg1;3832;0;1;23;6;0;0;0;0;0;5.88
2023-05-29 04:25:32.0582320;cg1;3836;0;1;23;7;1;0;0;0;0;5.88
2023-05-29 04:40:49.5770440;cg1;3832;0;1;24;6;0;0;0;0;0;5.94
2023-05-29 04:56:07.3401300;cg1;3832;0;1;23;6;0;0;0;0;0;6.06
2023-05-29 05:11:25.5032890;cg1;3832;0;1;24;5;0;0;0;0;0;6.25
2023-05-29 05:26:50.4739900;cg1;3834;0;8;19;19;0;0;0;0;0;6.44
2023-05-29 05:42:10.7043160;cg1;3824;0;8;20;9;1;0;0;0;0;6.75
2023-05-29 06:13:07.9920610;cg1;3828;0;1;24;7;0;0;0;0;0;7.25
2023-05-29 06:28:24.7089060;cg1;3830;0;1;24;5;0;0;0;0;0;7.5
2023-05-29 06:43:44.3877930;cg1;3832;0;1;17;7;0;0;0;0;0;7.81
2023-05-29 06:59:05.0739490;cg1;3828;0;1;18;11;0;0;0;0;0;8.06
2023-05-29 07:14:30.7982360;cg1;3830;0;8;21;19;1;0;0;0;0;8.38
2023-05-29 07:29:50.9575870;cg1;3828;0;8;20;11;0;0;0;0;0;8.62
2023-05-29 07:45:12.8838470;cg1;3824;0;1;24;12;0;0;0;0;0;9.06
2023-05-29 08:00:31.6763350;cg1;3822;0;1;24;6;0;0;0;0;0;10.31
2023-05-29 08:15:55.9639820;cg1;3828;0;1;21;16;0;0;0;0;0;12.0
2023-05-29 08:31:14.9571530;cg1;3818;0;1;24;6;0;0;0;0;0;13.31
2023-05-29 08:46:37.0206030;cg1;3826;0;8;22;13;0;0;0;0;0;14.25
2023-05-29 09:01:56.9889360;cg1;3820;0;8;22;10;0;0;0;0;0;15.19
2023-05-29 09:17:18.1662020;cg1;3826;0;8;22;12;0;0;0;0;0;16.06
2023-05-29 09:32:39.7788320;cg1;3820;0;8;22;12;0;0;0;0;0;16.88
2023-05-29 09:48:01.2956520;cg1;3818;0;8;21;13;0;0;0;0;0;17.25
2023-05-29 10:03:23.4438360;cg1;3814;0;1;24;14;0;0;0;0;0;17.69
2023-05-29 10:18:45.1304480;cg1;3820;0;1;20;11;0;0;0;0;0;18.12
2023-05-29 10:34:04.8083990;cg1;3812;0;1;19;9;0;0;0;0;0;18.81
2023-05-29 10:49:23.4446790;cg1;3818;0;1;24;6;0;0;0;0;0;19.44
2023-05-29 11:04:46.0105600;cg1;3808;0;1;20;15;0;0;0;0;0;19.94
2023-05-29 11:20:18.3187960;cg1;3812;0;8;21;30;1;0;0;0;0;20.44
2023-05-29 11:35:42.6527840;cg1;3812;0;1;26;16;0;0;0;0;0;20.88
2023-05-29 11:51:00.6519060;cg1;3808;0;1;24;6;0;0;0;0;3;21.25
2023-05-29 12:06:19.3738570;cg1;3814;0;1;24;6;0;0;0;0;3;21.75
2023-05-29 12:21:38.2530030;cg1;3804;0;1;24;8;0;0;0;0;3;21.94
2023-05-29 12:37:07.8618540;cg1;3804;0;1;17;26;0;0;0;0;3;22.38
2023-05-29 12:52:29.6335800;cg1;3804;0;8;23;15;0;0;0;0;3;22.56
2023-05-29 12:52:30.2027940;cg1;3804;0;8;23;15;0;0;0;0;3;22.56
2023-05-29 13:07:47.6212260;cg1;3808;0;8;22;7;0;0;0;0;3;22.25
2023-05-29 13:23:08.4133320;cg1;3806;0;1;25;14;0;0;0;0;3;21.75
2023-05-29 13:38:29.1580870;cg1;3804;0;1;18;11;0;0;0;0;3;21.88
2023-05-29 13:53:49.4716580;cg1;3802;0;1;25;10;0;0;0;0;3;22.25
2023-05-29 14:09:08.4224300;cg1;3802;0;1;25;7;1;0;0;0;3;22.75
2023-05-29 14:24:29.5508180;cg1;3804;0;1;16;12;0;0;0;0;3;23.5
2023-05-29 14:39:50.0332630;cg1;3804;0;1;26;7;1;0;0;0;3;24.19
2023-05-29 14:55:08.8256750;cg1;3792;0;1;26;6;0;0;0;0;3;24.25
2023-05-29 15:10:24.4269500;cg1;3804;0;1;24;5;0;0;0;0;3;23.5
2023-05-29 15:25:41.5438720;cg1;3798;0;1;25;6;0;0;0;0;3;23.25
2023-05-29 15:40:58.0244770;cg1;3802;0;1;25;6;0;0;0;0;3;23.12
2023-05-29 15:56:19.6063400;cg1;3794;0;1;15;14;0;0;0;0;3;22.94
2023-05-29 16:11:39.3944850;cg1;3792;0;1;26;7;1;0;0;0;3;22.38
2023-05-29 16:26:55.4662530;cg1;3802;0;1;24;6;0;0;0;0;0;21.25
2023-05-29 16:42:17.4075870;cg1;3792;0;8;21;16;1;0;0;0;0;19.25
2023-05-29 16:57:35.6551430;cg1;3804;0;8;23;12;0;0;0;0;0;17.62
2023-05-29 17:12:58.7565850;cg1;3804;0;1;17;19;0;0;0;0;0;16.38
2023-05-29 17:28:15.6367370;cg1;3798;0;1;26;6;0;0;0;0;0;15.38
2023-05-29 17:43:32.0356280;cg1;3800;0;1;24;7;0;0;0;0;0;14.25
2023-05-29 17:58:46.5923440;cg1;3792;0;1;24;4;0;0;0;0;0;13.06
2023-05-29 18:14:04.2116020;cg1;3798;0;1;25;6;0;0;0;0;0;12.12
2023-05-29 18:44:36.9983660;cg1;3800;0;1;24;5;1;0;0;0;0;10.5
2023-05-29 19:00:01.7261070;cg1;3788;0;8;21;20;0;0;0;0;0;10.12
2023-05-29 19:15:21.8107050;cg1;3796;0;8;22;10;0;0;0;0;0;9.88
2023-05-29 19:30:40.5343450;cg1;3798;0;8;23;8;1;0;0;0;0;9.62
2023-05-29 19:46:02.8399290;cg1;3798;0;1;25;15;0;0;0;0;0;9.19
2023-05-29 20:01:20.5578180;cg1;3790;0;1;26;7;0;0;0;0;0;8.69
2023-05-29 20:16:39.3263430;cg1;3792;0;1;25;6;0;0;0;0;0;8.25
2023-05-29 20:31:57.9757230;cg1;3784;0;1;16;9;0;0;0;0;0;8.12
2023-05-29 21:02:37.3588860;cg1;3792;0;1;19;13;0;0;0;0;0;8.0
2023-05-29 21:17:55.4187430;cg1;3788;0;1;24;6;0;0;0;0;0;7.94
2023-05-29 21:33:15.5849670;cg1;3784;0;1;16;10;0;0;0;0;0;7.94
2023-05-29 22:03:53.3325050;cg1;3784;0;1;25;5;0;0;0;0;0;7.69
2023-05-29 22:19:14.6089520;cg1;3784;0;1;15;12;0;0;0;0;0;7.5
2023-05-29 22:34:32.9375640;cg1;3784;0;1;25;5;0;0;0;0;0;7.25
2023-05-29 22:49:49.5746590;cg1;3784;0;1;23;6;0;0;0;0;0;7.0
2023-05-29 23:05:09.1763570;cg1;3786;0;1;23;6;0;0;0;0;0;6.62
2023-05-29 23:20:25.9817130;cg1;3784;0;1;24;6;0;0;0;0;0;6.19
2023-05-29 23:35:56.5486440;cg1;3784;0;1;15;30;1;0;0;0;0;5.75
2023-05-29 23:51:13.5026620;cg1;3782;0;1;23;5;0;0;0;0;0;5.38
2023-05-30 00:06:30.2208920;cg1;3782;0;1;24;6;0;0;0;0;0;5.06
2023-05-30 00:22:00.3201050;cg1;3776;0;8;22;27;1;0;0;0;0;4.88
2023-05-30 00:52:37.9882190;cg1;3774;0;1;24;5;0;0;0;0;0;4.5
2023-05-30 01:07:56.3851900;cg1;3766;0;1;24;7;0;0;0;0;0;4.25
2023-05-30 01:38:38.3954780;cg1;3774;0;8;22;15;1;0;0;0;0;3.62
2023-05-30 01:54:00.2322260;cg1;3776;0;1;24;14;0;0;0;0;0;3.38
2023-05-30 02:24:38.9600830;cg1;3770;0;1;18;12;0;0;0;0;0;3.0
2023-05-30 02:39:55.9132750;cg1;3770;0;1;23;5;0;0;0;0;0;2.94
2023-05-30 03:10:30.1547480;cg1;3770;0;1;25;5;0;0;0;0;0;2.81
2023-05-30 03:25:47.0371730;cg1;3764;0;1;24;6;0;0;0;0;0;2.75
2023-05-30 03:41:12.3197110;cg1;3746;0;8;22;18;1;0;0;0;0;2.81
2023-05-30 03:56:30.3985920;cg1;3762;0;8;20;8;0;0;0;0;0;3.0
2023-05-30 04:11:54.0809030;cg1;3754;0;1;24;15;1;0;0;0;0;3.12
2023-05-30 04:27:12.7229100;cg1;3754;0;1;24;7;0;0;0;0;0;3.31
2023-05-30 04:42:30.6405470;cg1;3754;0;1;24;6;0;0;0;0;0;3.62
2023-05-30 05:13:06.5649600;cg1;3758;0;1;23;5;0;0;0;0;0;4.38
2023-05-30 05:28:24.1659160;cg1;3762;0;1;23;6;0;0;0;0;0;4.62
2023-05-30 05:43:49.6058770;cg1;3750;0;8;21;18;1;0;0;0;0;4.94
2023-05-30 05:59:13.0496140;cg1;3754;0;1;23;16;0;0;0;0;0;5.31
2023-05-30 06:14:31.3657660;cg1;3758;0;1;23;5;0;0;0;0;0;5.81
2023-05-30 06:29:49.5288000;cg1;3754;0;1;23;6;0;0;0;0;0;6.25
2023-05-30 06:45:07.2104110;cg1;3750;0;1;23;6;0;0;0;0;0;6.69
