SampleDateTime,cg1_Temperature,cg2_SiTemperature,cg2_MplTemperature,cg2_SiHumidity,Air temperature_t2m, Air density,Top of atmosphere solar irradiance
10-04-2023 21:00,-0.54,12.87732946,12.31187509,75.73562878,-2.671,1.289,0
10-04-2023 22:00,-1.2975,13.05463059,12.49031259,75.33344124,-2.7,1.29,0
10-04-2023 23:00,-1.7825,13.23193173,12.66875009,74.93125369,-2.577,1.291,0
11-04-2023 00:00,-1.5775,13.40923287,12.84718759,74.52906615,-2.43,1.289,0
11-04-2023 01:00,-0.86,13.586534,13.02562509,74.12687861,-2.318,1.287,0
11-04-2023 02:00,-0.293333333,13.76383514,13.20406259,73.72469107,-2.111,1.285,0
11-04-2023 03:00,-0.5625,13.94113627,13.38250008,73.32250352,-1.886,1.283,21.966
11-04-2023 04:00,-0.485,14.11843741,13.56093758,72.92031598,-1.47,1.282,154.879
11-04-2023 05:00,-0.235,14.29573855,13.73937508,72.51812844,-0.916,1.281,303.424
11-04-2023 06:00,0.435,14.47303968,13.91781258,72.1159409,-0.312,1.28,442.891
11-04-2023 07:00,1.64,14.65034082,14.09625008,71.71375335,0.045,1.278,563.881
11-04-2023 08:00,3.143333333,14.82764195,14.27468758,71.31156581,0.301,1.277,658.08
11-04-2023 09:00,5.3275,15.00494309,14.45312508,70.90937827,0.522,1.275,719.024
11-04-2023 10:00,6.7825,15.18224422,14.63156257,70.50719073,0.704,1.274,742.719
11-04-2023 11:00,9.0175,15.35954536,14.81000007,70.10500318,0.858,1.273,727.533
11-04-2023 12:00,13.7825,15.5368465,14.98843757,69.70281564,0.911,1.273,674.552
11-04-2023 13:00,15.185,15.71414763,15.16687507,69.3006281,0.906,1.273,587.382
11-04-2023 14:00,11.9525,15.89144877,15.34531257,68.89844056,0.852,1.273,471.951
11-04-2023 15:00,10.4675,16.0687499,15.52375007,68.49625301,0.716,1.273,336.252
11-04-2023 16:00,10.2325,16.24605104,15.70218757,68.09406547,0.524,1.274,189.425
11-04-2023 17:00,9.4825,16.42335218,15.88062506,67.69187793,0.307,1.275,44.986
11-04-2023 18:00,7.17,16.60065331,16.05906256,67.28969039,0.055,1.275,0
11-04-2023 19:00,4.53,16.77795445,16.23750006,66.88750284,-0.267,1.276,0
11-04-2023 20:00,2.205,16.95525558,16.41593756,66.4853153,-0.52,1.277,0
11-04-2023 21:00,1.015,17.13255672,16.59437506,66.08312776,-0.739,1.278,0
11-04-2023 22:00,0.545,17.30985786,16.77281256,65.68094022,-1.011,1.279,0
11-04-2023 23:00,0.0175,17.48715899,16.95125005,65.27875267,-1.306,1.281,0
12-04-2023 00:00,-0.22,17.66446013,17.12968755,64.87656513,-1.591,1.283,0
12-04-2023 01:00,-0.295,17.84176126,17.30812505,64.47437759,-1.752,1.284,0
12-04-2023 02:00,-0.3925,18.0190624,17.48656255,64.07219005,-1.851,1.286,0
12-04-2023 03:00,-0.5,18.19636354,17.66500005,63.6700025,-1.948,1.287,26.515
12-04-2023 04:00,-0.54,18.37366467,17.84343755,63.26781496,-1.763,1.287,162.612
12-04-2023 05:00,-0.4825,18.55096581,18.02187505,62.86562742,-1.291,1.285,310.924
12-04-2023 06:00,0.4075,18.72826694,18.20031254,62.46343988,-0.636,1.283,450.237
12-04-2023 07:00,2.583333333,18.90556808,18.37875004,62.06125233,-0.13,1.281,570.947
12-04-2023 08:00,6.7975,19.08286922,18.55718754,61.65906479,0.119,1.28,665.08
12-04-2023 09:00,9.47,19.26017035,18.73562504,61.25687725,0.353,1.279,725.898
12-04-2023 10:00,11.7825,19.43747149,18.91406254,60.85468971,0.58,1.278,749.527
12-04-2023 11:00,14.22,19.61477262,19.09250004,60.45250216,0.759,1.277,734.409
12-04-2023 12:00,12.5775,19.79207376,19.27093753,60.05031462,0.875,1.277,681.361
12-04-2023 13:00,12.06,19.9693749,19.44937503,59.64812708,0.948,1.276,594.448
12-04-2023 14:00,13.2675,20.14667603,19.62781253,59.24593954,0.945,1.275,479.172
12-04-2023 15:00,15.67,20.32397717,19.80625003,58.84375199,0.841,1.276,343.627
12-04-2023 16:00,16.485,20.5012783,19.98468753,58.44156445,0.699,1.277,197.081
12-04-2023 17:00,11.80416667,20.67857944,20.16312503,58.03937691,0.501,1.278,51.377
12-04-2023 18:00,7.123333333,20.85588057,20.34156253,57.63718937,0.402,1.278,0
12-04-2023 19:00,5.496666667,21.03318171,20.52000002,57.23500182,0.237,1.28,0
12-04-2023 20:00,3.9075,21.21048285,20.69843752,56.83281428,0.014,1.282,0
12-04-2023 21:00,2.8275,21.38778398,20.87687502,56.43062674,-0.288,1.284,0
12-04-2023 22:00,1.86,21.56508512,21.05531252,56.0284392,-0.659,1.287,0
12-04-2023 23:00,0.8125,21.74238625,21.23375002,55.62625165,-0.964,1.289,0
13-04-2023 00:00,0.1075,21.91968739,21.41218752,55.22406411,-1.195,1.291,0
13-04-2023 01:00,-0.2025,22.09698853,21.59062502,54.82187657,-1.361,1.293,0
13-04-2023 02:00,-0.48,22.27428966,21.76906251,54.41968903,-1.427,1.294,0
13-04-2023 03:00,-0.59,22.4515908,21.94750001,54.01750148,-1.518,1.295,31.469
13-04-2023 04:00,-0.625,22.62889193,22.12593751,53.61531394,-1.526,1.296,170.252
13-04-2023 05:00,-0.14,22.80619307,22.30437501,53.2131264,-1.316,1.297,318.391
13-04-2023 06:00,0.39,22.98349421,22.48281251,52.81093886,-1.048,1.297,457.454
13-04-2023 07:00,1.1575,23.16079534,22.66125001,52.40875131,-0.71,1.297,578.006
13-04-2023 08:00,3.5325,23.33809648,22.8396875,52.00656377,-0.301,1.296,671.83
13-04-2023 09:00,7.8,23.51539761,23.018125,51.60437623,0.106,1.295,732.648
13-04-2023 10:00,10.9825,23.69269875,23.1965625,51.20218869,0.413,1.293,756.278
13-04-2023 11:00,12.14,23.86999989,23.375,50.80000114,0.592,1.292,741.159
13-04-2023 12:00,12.48333333,24.23000002,23.59250021,52.12250042,0.653,1.292,688.361
13-04-2023 13:00,11.6575,11.79999995,11.28250003,55.51249886,0.645,1.291,601.382
13-04-2023 14:00,11.985,11.50500011,10.92000008,56.12250042,0.537,1.291,486.297
13-04-2023 15:00,12.095,11.49250007,10.92250013,56.44749928,0.276,1.291,351.002
13-04-2023 16:00,11.435,10.85750008,10.28250003,57.09249973,-0.247,1.292,204.661
13-04-2023 17:00,9.6225,8.907500267,8.375000238,57.60749912,-1.214,1.296,58.164
13-04-2023 18:00,8.045,7.435000062,6.875000119,57.54749966,-2.14,1.3,0.001
13-04-2023 19:00,2.96,3.127500057,2.512499928,57.29500008,-2.823,1.303,0
13-04-2023 20:00,0.03,0.162500001,-0.5,56.47500038,-3.37,1.306,0
13-04-2023 21:00,-2.626666667,-2.222499967,-2.904999971,55.82999992,-3.76,1.309,0
13-04-2023 22:00,-4.25,-3.683333397,-4.376666705,55.47333272,-3.944,1.31,0
13-04-2023 23:00,-5.155,-4.652500153,-5.345000029,55.22499943,-3.936,1.311,0
14-04-2023 00:00,-6.25,-5.695000052,-6.389999986,54.9725008,-3.973,1.311,0
14-04-2023 01:00,-7.1875,-6.560000062,-7.282500029,54.80000114,-4.119,1.313,0
14-04-2023 02:00,-7.8725,-7.172500014,-7.875000119,54.70249939,-4.242,1.314,0
14-04-2023 03:00,-8.33,-7.519999981,-8.217499971,54.7074995,-4.44,1.316,36.825
14-04-2023 04:00,-8.6225,-7.767500043,-8.5,54.65250015,-4.372,1.316,177.877
14-04-2023 05:00,-8.815,-7.872499943,-8.592499733,54.73999977,-3.96,1.315,325.766
14-04-2023 06:00,-6.5475,-5.600000024,-6.297500014,55.36750126,-3.391,1.313,464.579
14-04-2023 07:00,-1.36,0.307999992,-0.34000001,56.22399979,-2.658,1.311,584.94
14-04-2023 08:00,5.67,6.643333276,6.079999924,56.63333257,-1.886,1.308,678.639
14-04-2023 09:00,9.06,9.250000119,8.657500029,57.27750015,-1.22,1.305,739.34
14-04-2023 10:00,11.75,12.73000002,12.17250013,57.55750084,-0.589,1.302,762.969
14-04-2023 11:00,13.125,12.99250007,12.46999979,58.58750057,-0.096,1.299,747.852
14-04-2023 12:00,13.72,13.52749991,12.9375,59.21500015,0.171,1.296,695.111
14-04-2023 13:00,14.845,14.16749978,13.625,59.61999989,0.234,1.295,608.324
14-04-2023 14:00,14.58,13.71333345,13.16666698,60.54333369,0.167,1.294,493.389
14-04-2023 15:00,14.1875,13.09250021,12.54750013,61.3324995,-0.109,1.294,358.315
14-04-2023 16:00,14.2975,13.50500011,12.9525001,61.70250034,-0.704,1.295,212.161
14-04-2023 17:00,12.5775,12.05249977,11.5,62.09249973,-2.179,1.298,65.315
14-04-2023 18:00,10.2475,10.42333349,9.873333295,61.94999949,-4.053,1.301,0.012
14-04-2023 19:00,5.5925,6.063333352,5.5,61.84000015,-5.146,1.305,0
14-04-2023 20:00,1.0625,1.837499993,1.202500001,60.78750038,-5.656,1.308,0
14-04-2023 21:00,-2.52,-2.147499979,-2.827500015,59.8324995,-5.857,1.31,0
14-04-2023 22:00,-4.75,-4.464999974,-5.157500029,59.1449995,-5.842,1.312,0
14-04-2023 23:00,-6.17,-5.656666756,-6.353333314,58.64333216,-5.855,1.314,0
15-04-2023 00:00,-7.155,-6.535000086,-7.235000014,58.35500145,-5.995,1.318,0
15-04-2023 01:00,-7.6375,-6.862499952,-7.5625,58.26500034,-6.261,1.322,0
15-04-2023 02:00,-8.095,-7.265000105,-7.985000014,58.03999901,-6.587,1.325,0
15-04-2023 03:00,-8.75,-7.884999871,-8.595000029,57.86750031,-6.725,1.326,42.564
15-04-2023 04:00,-9.17,-8.25,-8.980000178,57.78666687,-6.139,1.325,185.408
15-04-2023 05:00,-9.3125,-8.449999809,-9.172499895,57.75499916,-4.994,1.323,333.016
15-04-2023 06:00,-7.23,-6.807500005,-7.532500029,58.22749996,-3.828,1.319,471.671
15-04-2023 07:00,-3.333333333,-2.667500004,-3.315000057,59.11249924,-2.614,1.314,591.823
15-04-2023 08:00,5.315,5.855000138,5.327499986,60.3324995,-1.342,1.307,685.389
15-04-2023 09:00,11.765,11.38249993,10.89249969,60.99249935,-0.27,1.301,746.024
15-04-2023 10:00,16.205,16.15250015,15.62500024,60.51000023,0.212,1.298,769.528
15-04-2023 11:00,18.215,18.20499992,17.65749979,60.91250038,0.468,1.296,754.477
15-04-2023 12:00,19.735,19.5625,19.01749992,61.32250023,0.612,1.295,701.737
15-04-2023 13:00,20.515,19.84666634,19.29333305,62.13333384,0.645,1.294,615.074
15-04-2023 14:00,20.2975,19.37250042,18.8324995,62.71000004,0.551,1.294,500.389
15-04-2023 15:00,19.1275,18.13249969,17.59499979,63.72999954,0.21,1.294,365.503
15-04-2023 16:00,18.3425,17.5999999,17.04750013,64.19750023,-0.46,1.296,219.63
15-04-2023 17:00,15.61,15.02250004,14.53000021,64.76000023,-1.684,1.299,72.766
15-04-2023 18:00,9.79,8.773333232,8.230000178,64.81333415,-2.951,1.302,0.105
15-04-2023 19:00,4.925,3.977499962,3.357499987,63.98999882,-3.794,1.305,0
15-04-2023 20:00,-0.27,-0.235000033,-0.907500029,62.74750042,-4.279,1.307,0
15-04-2023 21:00,-3.25,-3.25999999,-3.952499986,61.74499989,-4.51,1.309,0
15-04-2023 22:00,-5.0925,-4.7700001,-5.452499986,61.14999866,-4.762,1.312,0
15-04-2023 23:00,-6.2675,-5.616666635,-6.309999943,60.83666738,-5.225,1.314,0
16-04-2023 00:00,-6.9825,-6.142000008,-6.852000046,60.49599991,-5.695,1.317,0
16-04-2023 01:00,-7.2825,-6.442499876,-7.154999971,60.30250072,-5.848,1.32,0
16-04-2023 02:00,-7.515,-6.659999967,-7.377500057,60.1524992,-5.819,1.322,0
16-04-2023 03:00,-7.9075,-7.029999971,-7.75,59.97249985,-5.757,1.323,48.693
16-04-2023 04:00,-8.315,-7.424999952,-8.139999866,59.84000015,-5.315,1.321,192.846
16-04-2023 05:00,-8.2675,-7.436666648,-8.146666686,59.86666743,-4.329,1.317,340.237
16-04-2023 06:00,-5.873333333,-5.102500021,-5.797500014,60.45999908,-2.924,1.31,478.642
16-04-2023 07:00,-2.64,-1.035000026,-1.705000043,61.20499992,-1.261,1.303,598.631
16-04-2023 08:00,4.575,6.087499857,5.514999986,61.79500008,-0.154,1.297,691.956
16-04-2023 09:00,11.265,11.22999986,10.71000004,62.35666656,0.477,1.293,752.524
16-04-2023 10:00,17.5775,15.99249959,15.51499987,62.90749931,1.17,1.29,776.028
16-04-2023 11:00,21.9375,20.14000034,19.60750008,62.92750072,1.686,1.287,760.977
16-04-2023 12:00,23.0475,21.64249992,21.12750006,63.2699995,2.084,1.284,708.361
16-04-2023 13:00,22.77,21.15749979,20.63999987,64.08750153,2.307,1.282,621.824
16-04-2023 14:00,22.39,21.40250015,20.82999992,64.14749908,2.352,1.281,507.327
16-04-2023 15:00,21.4375,20.35666656,19.83333333,65.22333272,2.059,1.281,372.628
16-04-2023 16:00,18.685,17.55000019,17.07749987,66.2100029,1.099,1.282,226.99
16-04-2023 17:00,17.58666667,16.47249985,15.98250008,66.21499825,-0.183,1.284,80.327
16-04-2023 18:00,14.735,13.69000022,13.16666667,65.66666921,-1.287,1.287,0.456
16-04-2023 19:00,8.11,7.785000205,7.217500091,65.48250389,-1.508,1.289,0
16-04-2023 20:00,3.2975,3.307500064,2.669999957,64.60499954,-1.285,1.29,0
16-04-2023 21:00,0.3725,0.617499985,-0.047499999,63.67249966,-1.275,1.291,0
16-04-2023 22:00,-0.655,-0.2075,-0.862499997,63.21500015,-1.425,1.291,0
16-04-2023 23:00,-0.5,0.069999999,-0.577500001,62.94250011,-1.644,1.292,0
17-04-2023 00:00,-0.5625,0.0425,-0.640000001,62.69750023,-1.708,1.293,0
17-04-2023 01:00,-0.646666667,0.1075,-0.577500001,62.62749958,-1.814,1.296,0
17-04-2023 02:00,0.14,0.777500004,0.109999999,62.65500069,-2.061,1.298,0
17-04-2023 03:00,-0.3275,0.279999991,-0.356666666,62.50999959,-2.187,1.301,55.201
17-04-2023 04:00,-1.625,-0.893333336,-1.539999962,62.23666636,-1.622,1.301,200.235
17-04-2023 05:00,-2.186666667,-1.507499993,-2.172500014,62.30000114,-0.602,1.297,347.362
17-04-2023 06:00,-0.0625,0.482499979,-0.154999986,62.70750141,0.479,1.291,485.517
17-04-2023 07:00,3.955,4.487499893,3.875,63.0199995,1.569,1.286,605.257
17-04-2023 08:00,8.985,9.5424999,8.970000148,63.1875,2.734,1.28,698.639
17-04-2023 09:00,14.3125,14.40999985,13.87333298,63.30000051,3.831,1.275,759.024
17-04-2023 10:00,18.7175,18.53750038,18.02999973,63.69999981,4.641,1.272,782.403
17-04-2023 11:00,19.53,18.80499983,18.28000021,64.5625,5.196,1.269,767.352
17-04-2023 12:00,16.65,16.33333365,15.81333351,65.50666555,5.548,1.267,714.928
17-04-2023 13:00,14.89333333,14.36999989,13.7974999,65.75249863,5.693,1.267,628.508
17-04-2023 14:00,16.75,16.34666665,15.79000028,65.17333221,5.408,1.268,514.173
17-04-2023 15:00,14.295,18.25750017,17.73250008,65.19250107,4.65,1.271,379.661
17-04-2023 16:00,19.66333333,17.7699995,17.25,66.01499939,3.312,1.276,234.286
17-04-2023 17:00,20.06,18.73749971,18.23500013,66.09000015,1.355,1.281,87.859
17-04-2023 18:00,16.62,16.01249981,15.50249982,66.46749878,0.353,1.286,1.18
17-04-2023 19:00,13.22666667,12.53249979,11.95249987,66.38500023,0.582,1.291,0
17-04-2023 20:00,9.6075,9.576666832,9.000000159,65.69333394,0.184,1.295,0
17-04-2023 21:00,4.44,3.879999955,3.25333341,65.22666931,-0.143,1.298,0
17-04-2023 22:00,2.4225,2.285000026,1.654999971,64.4375,-0.352,1.3,0
17-04-2023 23:00,0.705,0.59333334,-0.060000002,63.8433342,-0.495,1.301,0
18-04-2023 00:00,-0.345,-0.09,-0.770000001,63.64999898,-0.606,1.302,0
18-04-2023 01:00,0.2675,0.563333328,-0.083333331,63.55666733,-0.747,1.303,0
18-04-2023 02:00,0.4825,1.117500037,0.484999999,63.42500019,-0.881,1.304,0.009
18-04-2023 03:00,-0.485,0.287500005,-0.375000001,63.16249943,-0.952,1.305,62.061
18-04-2023 04:00,-1.353333333,-0.629999995,-1.269999981,63.0600001,-0.346,1.304,207.531
18-04-2023 05:00,-1.7175,-1.033333321,-1.706666629,63.04333369,0.679,1.299,354.454
18-04-2023 06:00,0.655,1.453333343,0.829999963,63.35999934,1.957,1.294,492.392
18-04-2023 07:00,4.8725,5.817500055,5.217499852,63.61750031,3.528,1.287,612.007
18-04-2023 08:00,12.0625,13.16000009,12.60750008,63.3399992,4.69,1.282,705.015
18-04-2023 09:00,18.0925,18.31000042,17.76749992,63.82250023,5.515,1.28,765.4
18-04-2023 10:00,19.2375,19.05000051,18.53999964,64.44666545,6.177,1.277,788.778
18-04-2023 11:00,21.875,21.11333338,20.53999964,64.28000132,6.594,1.275,773.785
18-04-2023 12:00,24.72,24.21750069,23.64000034,63.61750031,6.846,1.274,721.237
18-04-2023 13:00,27.015,25.65333303,25.12333298,64.47666677,6.884,1.273,635.074
18-04-2023 14:00,26.72,25.35000038,24.8125,65.44999886,6.638,1.274,520.923
18-04-2023 15:00,24.64666667,22.76999998,22.27999973,67.08749962,5.876,1.276,386.628
18-04-2023 16:00,23.73,21.82250023,21.34500027,67.11000061,4.482,1.279,241.507
18-04-2023 17:00,21.595,20.24999952,19.78250027,67.47999954,3.06,1.282,95.312
18-04-2023 18:00,18.9525,17.51250005,17.00249982,67.40750313,2.006,1.284,2.328
18-04-2023 19:00,14.765,14.26333332,13.72999986,66.95999908,1.428,1.285,0
18-04-2023 20:00,8.6725,9.133333206,8.566666603,66.60000102,1.064,1.286,0
18-04-2023 21:00,4.8425,5.077499986,4.467499971,65.78999901,0.945,1.286,0
18-04-2023 22:00,3.61,3.900000095,3.269999981,64.92333221,0.792,1.286,0
18-04-2023 23:00,2.9075,3.377499998,2.735000014,64.56749916,0.574,1.288,0
19-04-2023 00:00,2.14,2.724999964,2.110000014,64.13500023,0.591,1.29,0
19-04-2023 01:00,1.515,2.089999974,1.452499986,63.97000122,0.602,1.292,0
19-04-2023 02:00,0.6,1.066666673,0.416666667,63.6200002,0.445,1.294,0.073
19-04-2023 03:00,-0.875,-0.619999979,-1.280000001,63.37250042,0.493,1.296,69.217
19-04-2023 04:00,-1.935,-1.547500014,-2.202499956,63.12250042,0.822,1.296,214.767
19-04-2023 05:00,-2.4375,-1.849999984,-2.539999962,63.11333211,1.538,1.293,361.454
19-04-2023 06:00,-0.875,-0.307499974,-0.967499986,63.33500004,2.65,1.288,499.109
19-04-2023 07:00,3.14,3.817499995,3.190000057,63.58500004,4.155,1.281,618.507
19-04-2023 08:00,6.375,6.875,6.279999971,63.90500069,5.853,1.272,711.456
19-04-2023 09:00,6.90296875,7.471406241,6.830520811,63.07359439,7.214,1.265,771.65
19-04-2023 10:00,7.4309375,8.067812483,7.381041651,62.2421881,8.198,1.259,794.962
19-04-2023 11:00,7.95890625,8.664218724,7.931562491,61.4107818,8.967,1.254,779.978
19-04-2023 12:00,8.486875,9.260624965,8.482083331,60.57937551,9.498,1.25,727.621
19-04-2023 13:00,9.01484375,9.857031206,9.03260417,59.74796921,9.617,1.248,641.508
19-04-2023 14:00,9.5428125,10.45343745,9.58312501,58.91656291,9.265,1.247,527.615
19-04-2023 15:00,10.07078125,11.04984369,10.13364585,58.08515662,8.504,1.249,393.566
19-04-2023 16:00,10.59875,11.64624993,10.68416669,57.25375032,7.073,1.254,248.647
19-04-2023 17:00,11.12671875,12.24265617,11.23468753,56.42234403,5.151,1.26,102.703
19-04-2023 18:00,11.6546875,12.83906241,11.78520837,55.59093773,3.605,1.266,3.885
19-04-2023 19:00,12.18265625,13.43546865,12.33572921,54.75953144,3.237,1.27,0
19-04-2023 20:00,12.710625,14.0318749,12.88625005,53.92812514,2.736,1.274,0
19-04-2023 21:00,13.23859375,14.62828114,13.43677089,53.09671885,2.349,1.277,0
19-04-2023 22:00,13.7665625,15.22468738,13.98729173,52.26531255,2.17,1.28,0
19-04-2023 23:00,14.29453125,15.82109362,14.53781257,51.43390626,2.012,1.281,0
20-04-2023 00:00,14.8225,16.41749986,15.08833341,50.60249996,1.882,1.282,0
20-04-2023 01:00,15.35046875,17.0139061,15.63885425,49.77109367,1.826,1.282,0
20-04-2023 02:00,15.8784375,17.61031234,16.18937509,48.93968737,2.146,1.28,0.316
20-04-2023 03:00,16.40640625,18.20671858,16.73989593,48.10828108,2.038,1.281,76.549
20-04-2023 04:00,16.934375,18.80312483,17.29041677,47.27687478,2.705,1.278,221.938
20-04-2023 05:00,17.46234375,19.39953107,17.84093761,46.44546849,3.793,1.273,368.358
20-04-2023 06:00,17.9903125,19.99593731,18.39145845,45.61406219,5.038,1.267,505.734
20-04-2023 07:00,18.51828125,20.59234355,18.94197929,44.78265589,6.595,1.258,625.007
20-04-2023 08:00,19.04625,21.18874979,19.49250013,43.9512496,7.927,1.251,717.706
20-04-2023 09:00,19.57421875,21.78515603,20.04302097,43.1198433,9.12,1.245,777.842
20-04-2023 10:00,20.1021875,22.38156227,20.59354181,42.28843701,10.1,1.24,801.095
20-04-2023 11:00,20.63015625,22.97796851,21.14406265,41.45703071,10.71,1.236,786.103
20-04-2023 12:00,21.158125,23.57437476,21.69458349,40.62562442,10.871,1.234,733.804
20-04-2023 13:00,21.68609375,24.170781,22.24510433,39.79421812,10.58,1.234,647.95
20-04-2023 14:00,22.2140625,24.76718724,22.79562517,38.96281183,9.938,1.235,534.173
20-04-2023 15:00,22.74203125,25.36359348,23.346146,38.13140553,8.963,1.238,400.349
20-04-2023 16:00,23.27,25.95999972,23.89666684,37.29999924,7.425,1.243,255.697
20-04-2023 17:00,24.75,19.10499954,18.57750034,48.82000065,5.8,1.249,110.024
20-04-2023 18:00,25.8275,19.61250019,19.07749987,50.73499966,4.28,1.256,5.849
20-04-2023 19:00,25.9075,16.27250004,15.71750021,52.63499928,3.793,1.26,0
20-04-2023 20:00,25.9075,13.53999996,12.95666663,53.44333267,3.256,1.263,0
20-04-2023 21:00,25.97,9.484999657,8.892499924,54.61000061,2.571,1.268,0
20-04-2023 22:00,17.21,7.340000153,6.720000029,55.28249931,2.489,1.27,0
20-04-2023 23:00,25.4525,5.887500048,5.25,55.85499954,2.034,1.272,0
21-04-2023 00:00,25.0625,4.876666705,4.269999981,56.23333359,1.677,1.275,0
21-04-2023 01:00,24.455,3.892499924,3.282500029,56.76249981,1.594,1.276,0
21-04-2023 02:00,24,3.186666727,2.539999962,57.43333435,1.341,1.276,0.908
21-04-2023 03:00,23.625,2.714999974,2.092499971,58.1875,1.113,1.278,83.869
21-04-2023 04:00,23.345,2.339999994,1.709999998,58.94999949,1.76,1.275,229
21-04-2023 05:00,23.10333333,2.067499936,1.439999998,59.69500065,2.966,1.269,375.108
21-04-2023 06:00,23.015,4.405000091,3.8125,60.43500042,4.781,1.261,512.263
21-04-2023 07:00,22.8775,7.792500138,7.200000048,60.45750046,6.724,1.251,631.316
21-04-2023 08:00,22.81,12.63750005,12.04500008,59.63750076,8.49,1.243,723.832
21-04-2023 09:00,22.845,17.35333379,16.80999947,58.42333349,9.809,1.237,783.9
21-04-2023 10:00,22.88,19.99749994,19.45249987,57.61750031,10.817,1.233,807.154
21-04-2023 11:00,23.29,23.14499998,22.57749987,56.375,11.445,1.229,792.161
21-04-2023 12:00,23.7825,24.61249971,24.04750013,55.87250042,11.579,1.226,740.054
21-04-2023 13:00,24.41333333,25.27750015,24.72000027,55.52000046,11.354,1.224,654.2
21-04-2023 14:00,24.87666667,26.49499989,25.95499992,54.70250034,10.831,1.224,540.673
21-04-2023 15:00,25.5,25.78999996,25.21749973,54.78499985,10.04,1.225,407.133
21-04-2023 16:00,25.8925,25.20750046,24.65500021,54.83499908,8.804,1.228,262.697
21-04-2023 17:00,26.045,24.26749992,23.73500013,54.76250076,7.242,1.232,117.267
21-04-2023 18:00,25.9675,21.52750015,20.96749973,54.99250031,5.815,1.238,8.208
21-04-2023 19:00,25.5,17.10499954,16.56499958,55.52500153,5.094,1.244,0
21-04-2023 20:00,25.14,13.98666668,13.39999994,55.62666575,4.535,1.248,0
21-04-2023 21:00,24.86,10.61999989,10.02999973,56.13500023,3.848,1.251,0
21-04-2023 22:00,24.5625,6.630000114,6,56.70749855,3.211,1.253,0
21-04-2023 23:00,18.1875,5.339999914,4.684999943,56.93499947,2.727,1.256,0
22-04-2023 00:00,23.96,5.142499924,4.532500029,56.8399992,2.389,1.257,0
22-04-2023 01:00,23.66333333,4.150000095,3.519999981,57.05666606,2.141,1.257,0
22-04-2023 02:00,23.3925,2.857499957,2.232499957,57.40500069,1.927,1.258,1.899
22-04-2023 03:00,23.0925,2.910000006,2.293333371,57.71333313,1.826,1.259,91.128
22-04-2023 04:00,22.845,3.13499999,2.514999986,58.19999981,2.114,1.258,235.998
22-04-2023 05:00,22.64333333,3.422500014,2.794999957,58.6449995,2.858,1.255,381.858
22-04-2023 06:00,22.5,5.033333302,4.416666667,58.94999949,3.786,1.252,518.792
22-04-2023 07:00,22.416,7.733333429,7.166666508,58.9399999,4.387,1.25,637.566
22-04-2023 08:00,22.38,10.54249978,9.96750021,58.55249977,4.613,1.25,730.015
22-04-2023 09:00,22.7525,10.77999973,10.18999958,58.72000122,4.325,1.252,789.9
22-04-2023 10:00,23.06333333,16.20499992,15.6724999,57.44999886,3.685,1.257,813.154
22-04-2023 11:00,23.3125,10.72333336,10.23000002,58.66333262,2.955,1.262,798.161
22-04-2023 12:00,23.31,4.62499994,4.0625,60.01499939,2.303,1.266,746.054
22-04-2023 13:00,23.295,3.154999971,2.529999971,60.30249977,1.914,1.269,660.45
22-04-2023 14:00,23.015,2.877499998,2.232499957,60.44249916,1.789,1.269,547.049
22-04-2023 15:00,22.79,3.370000064,2.735000014,60.73499966,1.621,1.269,413.758
22-04-2023 16:00,18.7025,3.585000038,2.964999914,61.25499916,1.276,1.27,269.602
22-04-2023 17:00,6.705,4.50999999,3.896666686,61.89000066,0.386,1.27,124.423
22-04-2023 18:00,1.8575,8.042500138,7.514999866,62.06500053,-0.484,1.272,10.956
22-04-2023 19:00,0.1225,5.907499909,5.342499971,62.03250027,-0.997,1.273,0
22-04-2023 20:00,0.625,2.164999992,1.562499985,62.43000126,-1.577,1.275,0
22-04-2023 21:00,-1.11,-1.189999986,-1.827499986,62.53499889,-2.141,1.276,0
22-04-2023 22:00,-2.7175,-2.560000002,-3.220000029,62.25500011,-2.491,1.278,0
22-04-2023 23:00,-3.39,-3.002499998,-3.657500029,62.08500004,-2.545,1.28,0
23-04-2023 00:00,-3.67,-3.045000017,-3.717499971,62.34499836,-2.482,1.281,0
23-04-2023 01:00,-3.4225,-2.592499971,-3.25,62.55249977,-2.475,1.283,0
23-04-2023 02:00,-3.563333333,-2.923333327,-3.583333333,62.53000005,-2.434,1.285,3.285
23-04-2023 03:00,-4.08,-3.629999955,-4.273333391,62.60333379,-2.179,1.285,98.307
23-04-2023 04:00,-4.563333333,-3.950000048,-4.625,62.71749878,-1.594,1.284,242.907
23-04-2023 05:00,-4.563333333,-3.666666746,-4.349999905,62.97666677,-0.757,1.281,388.546
23-04-2023 06:00,-3.455,-2.25000003,-2.940000027,63.55000019,0.345,1.277,525.235
23-04-2023 07:00,-1.0625,0.409999993,-0.249999985,64.32749939,1.214,1.273,643.749
23-04-2023 08:00,3.72,5.840000033,5.25,64.88749886,1.696,1.27,736.082
23-04-2023 09:00,9.1725,10.18250012,9.654999971,64.73250198,2.09,1.268,795.776
23-04-2023 10:00,12.9525,13.99749994,13.5,63.75250053,2.138,1.267,818.971
23-04-2023 11:00,16.87333333,16.5,15.99999952,62.95499992,1.929,1.267,804.045
