SampleDateTime,cg2_SiTemperature,cg2_MplTemperature,cg2_SiHumidity,Temperature,Air temperature (°C)(t2m), Air density(rhoa),Top of atmosphere solar irradiance (swtdn)
14-09-2022 18:00,14.37790702,13.82302335,89.9211648,12.15714286,11.146,1.196,0
14-09-2022 19:00,14.60686049,14.04453497,89.25174613,12.04428571,11.183,1.196,0
14-09-2022 20:00,14.83581397,14.26604659,88.58232747,11.93142857,11.148,1.196,0
14-09-2022 21:00,15.06476744,14.48755821,87.9129088,11.81857143,11.049,1.196,0
14-09-2022 22:00,15.29372091,14.70906983,87.24349013,11.70571429,10.916,1.197,0
14-09-2022 23:00,15.52267438,14.93058145,86.57407146,11.59285714,10.764,1.197,0
15-09-2022 00:00,15.75162786,15.15209307,85.9046528,11.48,10.62,1.198,0
15-09-2022 01:00,15.98058133,15.37360469,85.23523413,11.36714286,10.536,1.198,0
15-09-2022 02:00,16.2095348,15.5951163,84.56581546,11.25428571,10.428,1.198,0
15-09-2022 03:00,16.43848827,15.81662792,83.89639679,11.14142857,10.307,1.199,0
15-09-2022 04:00,16.66744175,16.03813954,83.22697812,11.02857143,10.23,1.199,55.991
15-09-2022 05:00,16.89639522,16.25965116,82.55755946,10.91571429,10.245,1.199,202.609
15-09-2022 06:00,17.12534869,16.48116278,81.88814079,10.80285714,10.3,1.199,341.639
15-09-2022 07:00,17.35430216,16.7026744,81.21872212,10.69,10.379,1.199,462.129
15-09-2022 08:00,17.58325563,16.92418602,80.54930345,10.7825,10.496,1.199,555.828
15-09-2022 09:00,17.81220911,17.14569764,79.87988479,11.2025,10.62,1.199,616.272
15-09-2022 10:00,18.04116258,17.36720926,79.21046612,11.22,10.715,1.198,639.467
15-09-2022 11:00,18.27011605,17.58872088,78.54104745,11.64,10.709,1.198,623.657
15-09-2022 12:00,18.49906952,17.8102325,77.87162878,11.8775,10.67,1.198,569.859
15-09-2022 13:00,18.728023,18.03174411,77.20221012,11.795,10.616,1.198,481.913
15-09-2022 14:00,18.95697647,18.25325573,76.53279145,12.7675,10.553,1.198,365.637
15-09-2022 15:00,19.18592994,18.47476735,75.86337278,12.5,10.453,1.198,228.969
15-09-2022 16:00,19.41488341,18.69627897,75.19395411,11.97,10.316,1.198,81.189
15-09-2022 17:00,19.64383689,18.91779059,74.52453545,11.5,10.194,1.199,0.246
15-09-2022 18:00,19.87279036,19.13930221,73.85511678,11.2975,10.18,1.198,0
15-09-2022 19:00,20.10174383,19.36081383,73.18569811,10.976,10.204,1.198,0
15-09-2022 20:00,20.3306973,19.58232545,72.51627944,11,10.26,1.198,0
15-09-2022 21:00,20.55965078,19.80383707,71.84686077,10.9,10.39,1.197,0
15-09-2022 22:00,20.78860425,20.02534869,71.17744211,8.235,10.538,1.196,0
15-09-2022 23:00,21.01755772,20.2468603,70.50802344,10.985,10.591,1.195,0
16-09-2022 00:00,21.24651119,20.46837192,69.83860477,10.925,10.621,1.195,0
16-09-2022 01:00,21.47546467,20.68988354,69.1691861,11,10.617,1.195,0
16-09-2022 02:00,21.70441814,20.91139516,68.49976744,10.92,10.596,1.195,0
16-09-2022 03:00,21.93337161,21.13290678,67.83034877,10.88,10.513,1.196,0
16-09-2022 04:00,22.16232508,21.3544184,67.1609301,10.81,10.398,1.196,49.17
16-09-2022 05:00,22.39127856,21.57593002,66.49151143,10.795,10.341,1.197,194.578
16-09-2022 06:00,22.62023203,21.79744164,65.82209277,10.955,10.362,1.197,333.764
16-09-2022 07:00,22.8491855,22.01895326,65.1526741,10.9,10.507,1.197,454.316
16-09-2022 08:00,23.07813897,22.24046488,64.48325543,10.985,10.695,1.196,548.078
16-09-2022 09:00,23.30709244,22.46197649,63.81383676,11,10.963,1.195,608.646
16-09-2022 10:00,23.53604592,22.68348811,63.1444181,11.435,11.232,1.195,631.775
16-09-2022 11:00,23.76499939,22.90499973,62.47499943,9.0025,11.428,1.194,615.907
16-09-2022 12:00,22.88000011,22.23500013,64.38749981,12.875,11.633,1.193,562.233
16-09-2022 13:00,16.32749987,15.73000026,66.61499977,12.41666667,11.661,1.192,474.163
16-09-2022 14:00,13.38249969,12.78000021,69.24500084,12.5625,11.562,1.192,357.728
16-09-2022 15:00,13.43000007,12.82999992,69.48000145,12.8625,11.39,1.192,220.952
16-09-2022 16:00,13.13249993,12.52999997,69.28249931,12.655,11.189,1.193,73.153
16-09-2022 17:00,12.92750001,12.29750013,69.13249969,12.425,11.018,1.194,0.035
16-09-2022 18:00,12.63000011,12.06333319,69.03999837,12.235,10.911,1.195,0
16-09-2022 19:00,12.23750019,11.65499997,69.06499863,8.86,10.764,1.196,0
16-09-2022 20:00,12.05000019,11.46000004,69.07666524,11.515,10.643,1.197,0
16-09-2022 21:00,11.74000001,11.125,69.19750214,11.14,10.526,1.197,0
16-09-2022 22:00,11.58999991,10.96999979,71.29750061,11,10.369,1.198,0
16-09-2022 23:00,11.54999995,10.93999958,74.97750092,10.955,10.242,1.199,0
17-09-2022 00:00,11.49500012,10.87750006,77.84499931,10.92,10.125,1.2,0
17-09-2022 01:00,11.36499977,10.7650001,80.08250046,10.795,9.972,1.201,0
17-09-2022 02:00,11.20749998,10.60750008,81.92499924,10.67,9.803,1.202,0
17-09-2022 03:00,11.0625,10.45499992,83.46000099,10.515,9.703,1.202,0
17-09-2022 04:00,10.87749982,10.25,85.14500046,10.3275,9.651,1.203,42.783
17-09-2022 05:00,10.75749993,10.13749981,86.72749901,10.155,9.569,1.203,186.515
17-09-2022 06:00,10.69749999,10.07500029,88.22999954,10.1,9.541,1.204,325.831
17-09-2022 07:00,10.76666641,10.16666635,89.29333242,10.1725,9.541,1.204,446.537
17-09-2022 08:00,10.89499998,10.28250003,90.21000099,10.33666667,9.531,1.205,540.328
17-09-2022 09:00,11.01250005,10.40999985,91.0625,10.425,9.485,1.205,600.896
17-09-2022 10:00,10.9150002,10.31500006,91.81499863,10.315,9.458,1.206,624.15
17-09-2022 11:00,10.625,10.01749992,92.50500107,10.04333333,9.526,1.206,608.281
17-09-2022 12:00,10.45749998,9.84250021,93.04999924,9.8775,9.557,1.206,554.483
17-09-2022 13:00,10.75999999,10.125,93.58749962,10.1375,9.503,1.206,466.321
17-09-2022 14:00,11.6474998,11.0474999,94.21999931,10.9225,9.338,1.207,349.824
17-09-2022 15:00,12.06999993,11.5,94.45999908,11.64,9.059,1.208,212.904
17-09-2022 16:00,11.375,10.7650001,94.65500069,11.05,8.748,1.209,65.359
17-09-2022 17:00,11.02333355,10.41666667,94.93333435,10.5625,8.478,1.21,0.001
17-09-2022 18:00,10.50500011,9.875000238,95.12250137,9.985,8.299,1.211,0
17-09-2022 19:00,10.17999983,9.562499762,95.38500023,9.67,8.22,1.212,0
17-09-2022 20:00,9.700000048,9.095000029,95.47750092,6.845,8.268,1.211,0
17-09-2022 21:00,9.097500086,8.484999895,95.88749886,8.485,8.325,1.211,0
17-09-2022 22:00,9.079999924,8.46999979,96.42500114,8.46,8.354,1.211,0
17-09-2022 23:00,9.257500172,8.654999733,96.79999924,8.59,8.417,1.211,0
18-09-2022 00:00,9.34499979,8.734999895,97.20000076,8.6875,8.5,1.211,0
18-09-2022 01:00,9.509999752,8.892499924,97.59000015,8.845,8.579,1.211,0
18-09-2022 02:00,9.652499914,9.03000021,97.96749878,9,8.622,1.211,0
18-09-2022 03:00,9.75,9.119999886,98.25249863,9.09,8.694,1.211,0
18-09-2022 04:00,9.799999873,9.18999958,98.51333364,9.1725,8.802,1.211,36.833
18-09-2022 05:00,9.904999971,9.265000105,98.74250031,9.29,8.955,1.211,178.438
18-09-2022 06:00,9.994999886,9.380000114,99.01250076,9.395,9.178,1.211,317.86
18-09-2022 07:00,10.15750003,9.529999971,99.27250099,9.5625,9.505,1.21,438.662
18-09-2022 08:00,10.39250016,9.812500238,99.52000046,9.8125,9.941,1.209,532.578
18-09-2022 09:00,10.71000004,10.07749987,99.83250046,10.12333333,10.366,1.208,593.146
18-09-2022 10:00,10.9000001,10.28000021,99.99500084,10.29,10.601,1.208,616.4
18-09-2022 11:00,10.86750007,10.28000021,100.2574997,10.295,10.691,1.208,600.531
18-09-2022 12:00,10.90250015,10.29750013,100.5499992,10.33,10.728,1.208,546.733
18-09-2022 13:00,11.20749998,10.6099999,100.9700012,10.5775,10.486,1.21,458.446
18-09-2022 14:00,10.95499992,10.36000013,100.9625015,7.8275,10.099,1.212,341.886
18-09-2022 15:00,10.73000018,10.10333347,101.1399994,10.155,9.659,1.215,204.842
18-09-2022 16:00,10.51499963,9.887500048,101.2099991,9.8425,9.231,1.218,57.964
18-09-2022 17:00,10.0224998,9.407500029,101.1799984,9.3775,8.868,1.22,0
18-09-2022 18:00,9.747499943,9.154999971,101.2799988,9.0925,8.593,1.222,0
18-09-2022 19:00,9.46999979,8.845000029,101.4375,8.845,8.333,1.223,0
18-09-2022 20:00,9.222500086,8.607500076,101.5074997,8.603333333,8.082,1.225,0
18-09-2022 21:00,8.982500076,8.360000134,101.6925011,8.4075,7.939,1.226,0
18-09-2022 22:00,8.942500114,8.345000267,101.8200016,8.28,7.856,1.227,0
18-09-2022 23:00,9.042500257,8.409999847,102.0050011,8.345,7.776,1.227,0
19-09-2022 00:00,9.035000086,8.409999847,102.0825005,8.395,7.687,1.228,0
19-09-2022 01:00,8.849999746,8.226666768,102.0800018,8.22,7.57,1.228,0
19-09-2022 02:00,8.617500067,8.000000119,102.1575012,7.96,7.408,1.229,0
19-09-2022 03:00,8.599999905,7.985000014,102.3824997,7.94,7.227,1.231,0
19-09-2022 04:00,8.632500172,8,102.4650021,7.98,7.055,1.232,31.307
19-09-2022 05:00,8.644999981,8.045000315,102.5725002,8.045,7.003,1.233,170.33
19-09-2022 06:00,8.639999628,8.03000021,102.7000008,8.03,7.042,1.233,309.826
19-09-2022 07:00,8.42750001,7.830000043,102.7000008,7.7975,7.136,1.234,430.724
19-09-2022 08:00,8.472499847,7.862500072,102.9449997,7.856666667,7.296,1.234,524.702
19-09-2022 09:00,8.6875,8.047500014,103.1299992,8.015,7.57,1.233,585.396
19-09-2022 10:00,9.132499933,8.514999866,103.3874989,8.4375,7.965,1.231,608.591
19-09-2022 11:00,9.382499933,8.765000105,103.4724998,8.81,8.444,1.229,592.781
19-09-2022 12:00,9.626667023,9,103.5833333,9.0925,8.944,1.227,538.8
19-09-2022 13:00,10.29249978,9.672500134,103.8949986,9.8275,9.353,1.225,450.538
19-09-2022 14:00,10.44499993,9.815000057,103.8425007,9.97,9.592,1.224,333.886
19-09-2022 15:00,10.22749996,9.605000019,103.9125023,7.3425,9.635,1.223,196.748
19-09-2022 16:00,10.44500017,9.829999685,104.0799999,9.98,9.435,1.224,50.983
19-09-2022 17:00,10.26250005,9.65500021,104.0075016,9.7975,9.136,1.226,0
19-09-2022 18:00,9.982500076,9.359999895,103.9849987,9.496666667,8.84,1.228,0
19-09-2022 19:00,9.694999933,9.075000286,104.0524979,9.186666667,8.497,1.23,0
19-09-2022 20:00,9.779999971,9.139999866,104.0949993,9.2025,8.158,1.232,0
19-09-2022 21:00,9.462499857,8.859999895,103.8024998,9.0775,7.722,1.235,0
19-09-2022 22:00,8.772500038,8.157500148,103.767498,8.375,7.231,1.237,0
19-09-2022 23:00,8.106666565,7.5,103.596667,7.595,6.76,1.24,0
20-09-2022 00:00,7.372500062,6.764999986,103.5250015,6.73,6.25,1.243,0
20-09-2022 01:00,6.774999857,6.142500043,103.4499989,6.1575,5.743,1.246,0
20-09-2022 02:00,6.202499986,5.544999957,103.1650009,5.545,5.259,1.25,0
20-09-2022 03:00,5.455000043,4.827499986,102.7775002,4.765,4.796,1.253,0
20-09-2022 04:00,4.907500029,4.282500029,102.5574989,4.2025,4.406,1.255,26.223
20-09-2022 05:00,4.273333232,3.643333276,102.2033335,3.623333333,4.527,1.257,162.157
20-09-2022 06:00,4.055000126,3.407500029,102.0324993,3.3925,5.16,1.255,301.768
20-09-2022 07:00,4.07250005,3.419999957,102.0050011,3.36,6.078,1.252,422.724
20-09-2022 08:00,5.012499928,4.375,102.0275002,4.265,7.118,1.249,516.799
20-09-2022 09:00,6.099999905,5.440000057,102.3899994,7.3425,8.096,1.245,577.52
20-09-2022 10:00,7.551249836,6.658750083,98.95178509,12.4075,8.889,1.241,600.774
20-09-2022 11:00,9.002499768,7.877500108,95.51357079,14.94,9.448,1.239,584.849
20-09-2022 12:00,10.4537497,9.096250134,92.07535648,15.8425,9.745,1.237,530.983
20-09-2022 13:00,11.90499963,10.31500016,88.63714218,17.9225,9.767,1.237,442.6
20-09-2022 14:00,13.35624956,11.53375018,85.19892788,18.965,9.437,1.237,325.852
20-09-2022 15:00,14.80749949,12.75250021,81.76071358,17.69,8.29,1.239,188.591
20-09-2022 16:00,16.25874943,13.97125024,78.32249928,17.1725,6.448,1.241,44.448
20-09-2022 17:00,17.70999936,15.19000026,74.88428497,11.12333333,5.909,1.243,0
20-09-2022 18:00,19.16124929,16.40875029,71.44607067,8.235,6.009,1.244,0
20-09-2022 19:00,20.61249922,17.62750031,68.00785637,5.646666667,6.251,1.246,0
20-09-2022 20:00,22.06374915,18.84625034,64.56964207,3.22,6.41,1.247,0
20-09-2022 21:00,23.51499908,20.06500036,61.13142776,1.7475,6.291,1.249,0
20-09-2022 22:00,24.96624901,21.28375039,57.69321346,1.083333333,5.978,1.25,0
20-09-2022 23:00,26.41749895,22.50250041,54.25499916,0.5475,5.413,1.251,0
21-09-2022 00:00,32.95999908,27.98500013,36.85499954,0.07875,4.877,1.252,0
21-09-2022 01:00,32.42333221,27.74999936,36.36333338,-0.39,4.459,1.253,0
21-09-2022 02:00,31.62250042,27.13999987,36.97999954,-0.845,4.031,1.254,0
21-09-2022 03:00,30.76499987,26.57999945,37.72500038,-1.2775,3.436,1.255,0
21-09-2022 04:00,27.85000038,24.95249939,42.35750008,-1.75,2.899,1.257,21.585
21-09-2022 05:00,24.43000031,23.06250048,49.02999973,-1.625,4.252,1.258,154
21-09-2022 06:00,22.96999979,22.23250008,53.19250011,-1.75,6.101,1.257,293.672
21-09-2022 07:00,7.724999785,7.127500057,57.99750042,-1.235,7.546,1.252,414.724
21-09-2022 08:00,2.23999998,1.577499986,61.42500019,0.11,9.256,1.244,508.86
21-09-2022 09:00,8.019999981,7.389999986,62.46250057,5.095,10.557,1.238,569.646
21-09-2022 10:00,17.07999969,16.56249976,62.32000065,14.8275,11.425,1.234,592.841
21-09-2022 11:00,21.19333331,20.62666639,62.6899999,20.72,11.914,1.231,577.031
21-09-2022 12:00,22.4199996,21.86000013,63.23250008,22.31,12.073,1.229,522.983
21-09-2022 13:00,23.71500015,23.17250013,63.60750008,23.2625,11.895,1.228,434.566
21-09-2022 14:00,21.63249969,21.06000042,65.16499901,22.02333333,11.318,1.229,317.727
21-09-2022 15:00,18.54749966,17.97249985,66.22249985,18.705,10.248,1.23,180.404
21-09-2022 16:00,19.12999964,18.53000021,66.02250099,19.35666667,9.101,1.233,38.346
21-09-2022 17:00,15.40499973,14.79499984,67.08749962,15.67,8.774,1.235,0
21-09-2022 18:00,12.34249997,11.7349999,67.52750206,12.3125,8.806,1.238,0
21-09-2022 19:00,10.81499982,10.18749976,67.72000122,10.485,8.586,1.24,0
21-09-2022 20:00,10.25999975,9.625000238,67.84749794,9.7825,8.272,1.242,0
21-09-2022 21:00,9.167499781,8.5625,68.16500092,8.72,7.999,1.243,0
21-09-2022 22:00,8.25333341,7.623333295,68.67333221,7.724,7.687,1.245,0
21-09-2022 23:00,8.05250001,7.425000072,69.14999962,7.44,7.406,1.246,0
22-09-2022 00:00,8.07249999,7.470000029,69.6325016,7.44,7.143,1.248,0
22-09-2022 01:00,7.987499952,7.375,69.91749954,7.293333333,6.975,1.249,0
22-09-2022 02:00,7.397499919,6.782500029,70.46249962,6.7525,6.718,1.25,0
22-09-2022 03:00,6.772500038,6.157500029,70.77250099,6.2975,6.634,1.25,0
22-09-2022 04:00,5.382500052,4.767500043,71.31750107,4.92,6.593,1.251,17.398
22-09-2022 05:00,4.504999995,3.857499957,71.69000053,4.015,6.996,1.249,145.796
22-09-2022 06:00,3.787500024,3.142500043,72.03000069,3.265,7.795,1.246,285.58
22-09-2022 07:00,3.887500048,3.232499957,72.41499901,3.1575,9.245,1.24,406.724
22-09-2022 08:00,6.11500001,5.485000014,72.93250084,4.92,10.794,1.233,500.86
22-09-2022 09:00,11.09000015,10.49999984,72.83333333,9.9375,12.098,1.226,561.712
22-09-2022 10:00,19.22749996,18.68750048,70.70000076,18.5,12.816,1.222,584.899
22-09-2022 11:00,23.82999992,23.26499939,69.98750114,24.06333333,13.082,1.22,569.031
22-09-2022 12:00,26.55999994,26.01749992,69.49500084,26.81,13.118,1.218,514.983
22-09-2022 13:00,27.65749979,27.09249973,69.15999985,28.62333333,12.965,1.218,426.537
22-09-2022 14:00,27.03499937,26.48499966,69.29750061,27.89666667,12.512,1.219,309.602
22-09-2022 15:00,24.6624999,24.11000013,69.81750107,26.205,11.548,1.221,172.247
22-09-2022 16:00,23.14999962,22.55999947,69.98000336,22.015,10.088,1.225,32.688
22-09-2022 17:00,23.28499961,22.61630717,69.66523408,16.9375,9.557,1.229,0
22-09-2022 18:00,23.41999961,22.67261488,69.35046481,13.5625,9.256,1.231,0
22-09-2022 19:00,23.5549996,22.72892258,69.03569553,11.14666667,9.08,1.232,0
22-09-2022 20:00,23.6899996,22.78523028,68.72092626,9.815,8.891,1.233,0
22-09-2022 21:00,23.82499959,22.84153799,68.40615698,8.765,8.656,1.233,0
22-09-2022 22:00,23.95999958,22.89784569,68.0913877,7.583333333,8.703,1.234,0
22-09-2022 23:00,24.09499958,22.9541534,67.77661843,6.583333333,8.71,1.234,0
23-09-2022 00:00,24.22999957,23.0104611,67.46184915,6.0475,8.619,1.234,0
23-09-2022 01:00,24.36499957,23.06676881,67.14707988,6.17,8.426,1.234,0
23-09-2022 02:00,24.49999956,23.12307651,66.8323106,7.1425,8.389,1.234,0
23-09-2022 03:00,24.63499955,23.17938422,66.51754133,7.1275,8.422,1.234,0
23-09-2022 04:00,24.76999955,23.23569192,66.20277205,6.5775,8.39,1.235,13.655
23-09-2022 05:00,24.90499954,23.29199963,65.88800278,7.045,8.626,1.234,137.562
23-09-2022 06:00,25.03999954,23.34830733,65.5732335,7.06,8.979,1.234,277.455
23-09-2022 07:00,25.17499953,23.40461504,65.25846423,7.11,9.449,1.232,398.661
23-09-2022 08:00,25.30999952,23.46092274,64.94369495,8.78,10.035,1.229,492.86
23-09-2022 09:00,25.44499952,23.51723044,64.62892568,10.6875,10.539,1.227,553.77
23-09-2022 10:00,25.57999951,23.57353815,64.3141564,13.72666667,10.876,1.225,576.965
23-09-2022 11:00,25.71499951,23.62984585,63.99938712,13.7825,11.109,1.224,561.031
23-09-2022 12:00,25.8499995,23.68615356,63.68461785,14.0775,11.208,1.223,507.016
23-09-2022 13:00,25.9849995,23.74246126,63.36984857,14.386,11.225,1.222,418.503
23-09-2022 14:00,26.11999949,23.79876897,63.0550793,13.79,11.139,1.222,301.506
23-09-2022 15:00,26.25499948,23.85507667,62.74031002,12.89,10.986,1.221,164.011
23-09-2022 16:00,26.38999948,23.91138438,62.42554075,12.0325,10.816,1.222,27.478
23-09-2022 17:00,26.52499947,23.96769208,62.11077147,11.575,10.689,1.222,0
23-09-2022 18:00,26.65999947,24.02399979,61.7960022,11.572,10.554,1.223,0
23-09-2022 19:00,26.79499946,24.08030749,61.48123292,11.5,10.453,1.224,0
23-09-2022 20:00,26.92999945,24.1366152,61.16646365,11.56,10.337,1.224,0
23-09-2022 21:00,27.06499945,24.1929229,60.85169437,11.54,10.254,1.225,0
23-09-2022 22:00,27.19999944,24.2492306,60.5369251,11.425,10.217,1.225,0
23-09-2022 23:00,27.33499944,24.30553831,60.22215582,11.38,10.116,1.225,0
24-09-2022 00:00,27.46999943,24.36184601,59.90738655,11.3925,10.018,1.226,0
24-09-2022 01:00,27.60499942,24.41815372,59.59261727,11.28,9.936,1.226,0
24-09-2022 02:00,27.73999942,24.47446142,59.27784799,11.25,9.845,1.226,0
24-09-2022 03:00,27.87499941,24.53076913,58.96307872,11.1225,9.726,1.227,0
24-09-2022 04:00,28.00999941,24.58707683,58.64830944,11.03,9.619,1.227,10.362
24-09-2022 05:00,28.1449994,24.64338454,58.33354017,11,9.639,1.228,129.312
24-09-2022 06:00,28.2799994,24.69969224,58.01877089,10.97,9.878,1.228,269.263
24-09-2022 07:00,28.41499939,24.75599995,57.70400162,11.2175,10.174,1.227,390.536
24-09-2022 08:00,28.54999938,24.81230765,57.38923234,11.79333333,10.45,1.226,484.86
24-09-2022 09:00,28.68499938,24.86861536,57.07446307,12.3925,10.733,1.225,545.77
24-09-2022 10:00,28.81999937,24.92492306,56.75969379,13.2975,10.938,1.224,568.965
24-09-2022 11:00,28.95499937,24.98123077,56.44492452,13.515,11.071,1.224,553.031
24-09-2022 12:00,29.08999936,25.03753847,56.13015524,14.235,11.149,1.223,498.92
24-09-2022 13:00,29.22499935,25.09384617,55.81538597,15.3125,11.117,1.223,410.378
24-09-2022 14:00,29.35999935,25.15015388,55.50061669,15.3925,10.933,1.223,293.323
24-09-2022 15:00,29.49499934,25.20646158,55.18584741,13.9825,10.526,1.224,155.778
24-09-2022 16:00,29.62999934,25.26276929,54.87107814,13.0775,10.041,1.224,22.712
24-09-2022 17:00,29.76499933,25.31907699,54.55630886,12.4375,9.847,1.225,0
24-09-2022 18:00,29.89999933,25.3753847,54.24153959,8.8725,9.534,1.226,0
24-09-2022 19:00,30.03499932,25.4316924,53.92677031,11.1875,9.164,1.227,0
24-09-2022 20:00,30.16999931,25.48800011,53.61200104,10.75,8.974,1.228,0
24-09-2022 21:00,30.30499931,25.54430781,53.29723176,10.5,8.751,1.228,0
24-09-2022 22:00,30.4399993,25.60061552,52.98246249,10.155,8.515,1.229,0
24-09-2022 23:00,30.5749993,25.65692322,52.66769321,9.8425,8.251,1.23,0
25-09-2022 00:00,30.70999929,25.71323093,52.35292394,9.1875,8.06,1.23,0
25-09-2022 01:00,30.84499928,25.76953863,52.03815466,9.1075,7.895,1.231,0
25-09-2022 02:00,30.97999928,25.82584633,51.72338539,9.265,7.802,1.231,0
25-09-2022 03:00,31.11499927,25.88215404,51.40861611,9.44,7.682,1.231,0
25-09-2022 04:00,31.24999927,25.93846174,51.09384683,9.56,7.52,1.231,7.525
25-09-2022 05:00,31.38499926,25.99476945,50.77907756,9.53,8.116,1.23,121.055
25-09-2022 06:00,31.51999925,26.05107715,50.46430828,9,9.181,1.23,261.08
25-09-2022 07:00,31.65499925,26.10738486,50.14953901,9.083333333,9.718,1.228,382.411
25-09-2022 08:00,31.78999924,26.16369256,49.83476973,9.9225,10.22,1.225,476.764
25-09-2022 09:00,31.92499924,26.22000027,49.52000046,11.595,10.614,1.223,537.586
25-09-2022 10:00,34.17999935,28.6875,41.54749966,12.5325,10.944,1.221,560.965
25-09-2022 11:00,34.36666616,29.0600001,41.0333341,13.64,11.188,1.219,544.973
25-09-2022 12:00,33.72749996,28.61000061,42.09249973,14.875,11.306,1.218,490.891
25-09-2022 13:00,33.35000038,28.48499966,42.61750031,16.3425,11.288,1.217,402.224
25-09-2022 14:00,32.71500015,28.07749987,43.17000103,14.705,11.037,1.217,285.164
25-09-2022 15:00,32.21000004,27.90500021,43.8949995,15.68666667,10.521,1.218,147.511
25-09-2022 16:00,31.92250061,27.75,45.625,16.2675,9.889,1.22,18.392
25-09-2022 17:00,29.02749968,26.26499939,54.03250027,12.36,9.53,1.222,0
25-09-2022 18:00,25.68499994,24.28000021,62.88500023,10.77,9.382,1.222,0
25-09-2022 19:00,24.11500025,23.35999966,67.17250061,10.015,9.257,1.222,0
25-09-2022 20:00,22.24749994,21.57749987,67.15750122,9.64,9.144,1.223,0
25-09-2022 21:00,12.27999997,11.68750024,70.99749947,9.6225,9.064,1.223,0
25-09-2022 22:00,10.49000009,9.876666705,70.35666656,9.545,8.948,1.224,0
25-09-2022 23:00,9.775000095,9.15749979,69.86499977,9.0475,8.803,1.224,0
26-09-2022 00:00,9.372499704,8.75,69.69250107,8.75,8.611,1.225,0
26-09-2022 01:00,9.227499723,8.605000019,69.61999893,8.605,8.357,1.226,0
26-09-2022 02:00,9.0400002,8.407500029,69.59000206,8.3925,8.013,1.227,0
26-09-2022 03:00,8.642500162,8.032500029,69.67000198,7.9825,7.741,1.228,0
26-09-2022 04:00,8.283750057,7.633750021,69.78250027,7.655,7.475,1.229,5.148
26-09-2022 05:00,8.07249999,7.467499971,69.76499939,7.48,7.534,1.23,112.773
26-09-2022 06:00,7.630000114,7,69.85000038,7.063333333,7.875,1.229,252.842
26-09-2022 07:00,7.875,7.262499928,69.95750237,7.0925,8.377,1.228,374.223
26-09-2022 08:00,8.899999936,8.290000121,70.01999919,8.0475,8.874,1.226,468.639
26-09-2022 09:00,10.5400002,9.937499762,70.03000069,9.8275,9.261,1.226,529.52
26-09-2022 10:00,12.77333323,12.16666667,69.87333171,12.015,9.531,1.225,552.832
26-09-2022 11:00,13.1833334,12.62333361,70.21999868,12.6875,9.744,1.224,536.905
26-09-2022 12:00,13.54250026,12.95499969,70.56249809,9.905,9.768,1.224,482.732
26-09-2022 13:00,12.99250007,12.40500021,70.88000107,12.6075,9.57,1.224,394.099
26-09-2022 14:00,13.07000017,12.45249987,70.93499947,12.69,9.214,1.225,276.943
26-09-2022 15:00,12.2750001,11.67000031,71.10499954,11.87333333,8.731,1.226,139.246
26-09-2022 16:00,11.63249993,11.02999997,71.16499901,11.31,8.146,1.228,14.53
26-09-2022 17:00,10.65249991,10.0150001,71.20749855,10.455,7.864,1.229,0
26-09-2022 18:00,9.676666896,9.060000102,71.25999959,9.265,7.393,1.23,0
26-09-2022 19:00,8.230000019,7.609999895,71.28000069,7.705,7.09,1.23,0
26-09-2022 20:00,7.527499914,6.889999986,71.24499893,6.9825,7.217,1.232,0
26-09-2022 21:00,6.337500095,5.6875,71.17250061,5.78,7.29,1.233,0
26-09-2022 22:00,5.985000014,5.347500086,71.20750046,5.3925,7.399,1.233,0
26-09-2022 23:00,5.862500072,5.235000014,71.21499825,5.22,6.941,1.233,0
27-09-2022 00:00,6.297500014,5.669999957,71.22250175,5.5775,7.211,1.233,0
27-09-2022 01:00,6.669999957,6.047500014,71.31500053,5.9225,7.411,1.234,0
27-09-2022 02:00,7.069999933,6.4375,71.35499954,6.345,7.502,1.234,0
27-09-2022 03:00,7.75,7.125,71.45000076,7.015,7.553,1.234,0
27-09-2022 04:00,7.684999943,7.0625,71.59749794,7.083333333,7.607,1.234,3.229
27-09-2022 05:00,7.516666571,6.896666686,71.81999969,6.875,7.889,1.234,104.476
27-09-2022 06:00,7.772500038,7.154999971,71.85750008,7.125,8.372,1.233,244.609
27-09-2022 07:00,7.777500033,7.172500014,72.05749893,7.14,8.918,1.231,366.069
27-09-2022 08:00,9.252500057,8.639999866,72.06500053,8.4825,9.554,1.229,460.451
27-09-2022 09:00,10.67750001,10.06249976,72.16250038,9.8275,10.253,1.228,521.394
27-09-2022 10:00,12.82500005,12.2349999,72.26750183,12.03,10.716,1.226,544.715
27-09-2022 11:00,15.89249969,15.31000018,72.03750038,15.3425,10.961,1.226,528.789
27-09-2022 12:00,16.45750022,15.88999987,72.64500046,16.3275,10.905,1.226,474.607
27-09-2022 13:00,15.74250007,15.17000008,73.22249985,15.64333333,10.603,1.226,385.911
27-09-2022 14:00,15.98499966,15.40500021,73.22249985,16.114,10.029,1.228,268.726
27-09-2022 15:00,13.96999979,13.37500024,73.76750183,13.88,9.127,1.231,130.957
27-09-2022 16:00,13.1299998,12.52000014,73.67666626,13.0325,7.873,1.233,11.124
27-09-2022 17:00,12.27999997,11.67000008,73.59249878,11.9525,7.542,1.235,0
